#group,false,false,false,false,false,true,false,false
#datatype,string,long,string,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,string,string
#default,_result,,,,,,,
,result,table,_field,_start,_stop,_time,_value,equipmentId
,,340,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T20:00:00Z,0.2659962611626307,122937
,,340,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T20:00:00Z,120,122937
,,341,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T21:00:00Z,0.26635610581375124,122937
,,341,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T21:00:00Z,120,122937
,,342,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T22:00:00Z,0.2604538317547777,122937
,,342,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T22:00:00Z,120,122937
,,343,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T23:00:00Z,0.26512075942195046,122937
,,343,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-17T23:00:00Z,120,122937
,,344,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T00:00:00Z,0.2651669092144394,122937
,,344,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T00:00:00Z,120,122937
,,345,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T01:00:00Z,0.26426216372564104,122937
,,345,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T01:00:00Z,120,122937
,,346,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T02:00:00Z,0.2642793747152201,122937
,,346,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T02:00:00Z,120,122937
,,347,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T03:00:00Z,0.26305061797140333,122937
,,347,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T03:00:00Z,120,122937
,,348,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T04:00:00Z,0.2641800317888048,122937
,,348,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T04:00:00Z,120,122937
,,349,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T05:00:00Z,0.26146890104014076,122937
,,349,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T05:00:00Z,120,122937
,,350,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T06:00:00Z,0.2646281422036786,122937
,,350,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T06:00:00Z,120,122937
,,351,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T07:00:00Z,0.2610465185282771,122937
,,351,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T07:00:00Z,120,122937
,,352,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T08:00:00Z,0.2648257021277788,122937
,,352,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T08:00:00Z,120,122937
,,353,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T09:00:00Z,0.2647589597759967,122937
,,353,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T09:00:00Z,120,122937
,,354,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T10:00:00Z,0.2669159255225245,122937
,,354,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T10:00:00Z,120,122937
,,355,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T11:00:00Z,0.26565715609495794,122937
,,355,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T11:00:00Z,120,122937
,,356,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T12:00:00Z,0.2708764367018128,122937
,,356,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T12:00:00Z,120,122937
,,357,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T13:00:00Z,0.2675581099484169,122937
,,357,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T13:00:00Z,120,122937
,,358,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T14:00:00Z,0.26967177550468874,122937
,,358,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T14:00:00Z,120,122937
,,359,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T15:00:00Z,0.26603869695223914,122937
,,359,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T15:00:00Z,120,122937
,,360,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T16:00:00Z,0.26667263194577534,122937
,,360,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T16:00:00Z,120,122937
,,361,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T17:00:00Z,0.26456819598317466,122937
,,361,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T17:00:00Z,120,122937
,,362,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T18:00:00Z,0.2669539708236652,122937
,,362,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T18:00:00Z,120,122937
,,363,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T19:00:00Z,0.2643498755089908,122937
,,363,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T19:00:00Z,120,122937
,,364,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T20:00:00Z,0.26552699102942573,122937
,,364,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T20:00:00Z,120,122937
,,365,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T21:00:00Z,0.2648796397867203,122937
,,365,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T21:00:00Z,120,122937
,,366,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T22:00:00Z,0.2611385359193802,122937
,,366,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T22:00:00Z,120,122937
,,367,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T23:00:00Z,0.2684528191833708,122937
,,367,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-18T23:00:00Z,120,122937
,,368,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T00:00:00Z,0.3947486263451088,122937
,,368,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T00:00:00Z,121,122937
,,369,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T01:00:00Z,0.26104800533712597,122937
,,369,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T01:00:00Z,117,122937
,,370,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T02:00:00Z,0.26574673653935327,122937
,,370,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T02:00:00Z,120,122937
,,371,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T03:00:00Z,0.2631628937660387,122937
,,371,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T03:00:00Z,120,122937
,,372,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T04:00:00Z,0.26661245412798984,122937
,,372,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T04:00:00Z,120,122937
,,373,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T05:00:00Z,0.2654008725688977,122937
,,373,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T05:00:00Z,120,122937
,,374,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T06:00:00Z,0.26522146161102295,122937
,,374,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T06:00:00Z,120,122937
,,375,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T07:00:00Z,0.26674869150140545,122937
,,375,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T07:00:00Z,120,122937
,,376,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T08:00:00Z,0.26737562514587404,122937
,,376,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T08:00:00Z,120,122937
,,377,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T09:00:00Z,0.2679109182180023,122937
,,377,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T09:00:00Z,120,122937
,,378,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T10:00:00Z,0.26637328611668903,122937
,,378,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T10:00:00Z,120,122937
,,379,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T11:00:00Z,0.26468714841866814,122937
,,379,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T11:00:00Z,120,122937
,,380,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T12:00:00Z,0.2683422301969952,122937
,,380,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T12:00:00Z,120,122937
,,381,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T13:00:00Z,0.26913451435223473,122937
,,381,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T13:00:00Z,120,122937
,,382,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T14:00:00Z,0.26570784236531997,122937
,,382,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T14:00:00Z,120,122937
,,383,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T15:00:00Z,0.2654377844405238,122937
,,383,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T15:00:00Z,120,122937
,,384,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T16:00:00Z,0.2617160072781203,122937
,,384,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T16:00:00Z,120,122937
,,385,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T17:00:00Z,0.26317948114320966,122937
,,385,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T17:00:00Z,120,122937
,,386,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T18:00:00Z,0.2638069778207991,122937
,,386,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T18:00:00Z,120,122937
,,387,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T19:00:00Z,0.26389326549217645,122937
,,387,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T19:00:00Z,120,122937
,,388,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T20:00:00Z,0.26309022640293966,122937
,,388,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T20:00:00Z,120,122937
,,389,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T21:00:00Z,0.2653095416723209,122937
,,389,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T21:00:00Z,120,122937
,,390,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T22:00:00Z,0.25901510446198783,122937
,,390,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T22:00:00Z,120,122937
,,391,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T23:00:00Z,0.28363788780426025,122937
,,391,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-19T23:00:00Z,120,122937
,,392,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T00:00:00Z,0.30761140746082727,122937
,,392,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T00:00:00Z,120,122937
,,393,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T01:00:00Z,0.4253225945041911,122937
,,393,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T01:00:00Z,120,122937
,,394,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T02:00:00Z,0.4382757272042508,122937
,,394,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T02:00:00Z,120,122937
,,395,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T03:00:00Z,0.39939837286221824,122937
,,395,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T03:00:00Z,120,122937
,,396,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T04:00:00Z,0.36326392303934735,122937
,,396,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T04:00:00Z,120,122937
,,397,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T05:00:00Z,0.42961199322113885,122937
,,397,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T05:00:00Z,120,122937
,,398,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T06:00:00Z,0.4342730745693461,122937
,,398,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T06:00:00Z,120,122937
,,399,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T07:00:00Z,0.43362508893651325,122937
,,399,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T07:00:00Z,120,122937
,,400,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T08:00:00Z,0.422457945648685,122937
,,400,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T08:00:00Z,120,122937
,,401,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T09:00:00Z,0.37791261384881764,122937
,,401,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T09:00:00Z,120,122937
,,402,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T10:00:00Z,0.29951084348552703,122937
,,402,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T10:00:00Z,120,122937
,,403,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T11:00:00Z,0.27211855713398403,122937
,,403,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T11:00:00Z,120,122937
,,404,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T12:00:00Z,0.26815959300928754,122937
,,404,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T12:00:00Z,120,122937
,,405,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T13:00:00Z,0.26750531653536475,122937
,,405,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T13:00:00Z,120,122937
,,406,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T14:00:00Z,0.2646665636578242,122937
,,406,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T14:00:00Z,120,122937
,,407,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T15:00:00Z,0.3314271566807514,122937
,,407,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T15:00:00Z,121,122937
,,408,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T16:00:00Z,0.2596395018739022,122937
,,408,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T16:00:00Z,117,122937
,,409,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T17:00:00Z,0.2628462353054683,122937
,,409,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T17:00:00Z,120,122937
,,410,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T18:00:00Z,0.264907351195844,122937
,,410,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T18:00:00Z,120,122937
,,411,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T19:00:00Z,0.26487262876240625,122937
,,411,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T19:00:00Z,120,122937
,,412,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T20:00:00Z,0.26559482424470265,122937
,,412,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T20:00:00Z,120,122937
,,413,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T21:00:00Z,0.2633845573560715,122937
,,413,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T21:00:00Z,120,122937
,,414,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T22:00:00Z,0.2677657936525345,122937
,,414,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T22:00:00Z,120,122937
,,415,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T23:00:00Z,0.26829471442465036,122937
,,415,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-20T23:00:00Z,120,122937
,,416,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T00:00:00Z,0.263815444926779,122937
,,416,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T00:00:00Z,120,122937
,,417,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T01:00:00Z,0.2681213279818895,122937
,,417,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T01:00:00Z,120,122937
,,418,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T02:00:00Z,0.2688138572099389,122937
,,418,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T02:00:00Z,120,122937
,,419,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T03:00:00Z,0.2749877878108597,122937
,,419,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T03:00:00Z,120,122937
,,420,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T04:00:00Z,0.27089477815894236,122937
,,420,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T04:00:00Z,120,122937
,,421,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T05:00:00Z,0.2691053095604155,122937
,,421,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T05:00:00Z,120,122937
,,422,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T06:00:00Z,0.29403590992112477,122937
,,422,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T06:00:00Z,120,122937
,,423,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T07:00:00Z,0.2937173137295363,122937
,,423,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T07:00:00Z,120,122937
,,424,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T08:00:00Z,0.26721550896573387,122937
,,424,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T08:00:00Z,120,122937
,,425,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T09:00:00Z,0.5003990484530682,122937
,,425,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T09:00:00Z,119,122937
,,426,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T10:00:00Z,0.2800220842683962,122937
,,426,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T10:00:00Z,119,122937
,,427,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T11:00:00Z,0.27863846490202165,122937
,,427,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T11:00:00Z,120,122937
,,428,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T12:00:00Z,0.27507949159746803,122937
,,428,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T12:00:00Z,120,122937
,,429,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T13:00:00Z,0.2750207545221922,122937
,,429,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T13:00:00Z,120,122937
,,430,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T14:00:00Z,0.2738713175615438,122937
,,430,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T14:00:00Z,120,122937
,,431,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T15:00:00Z,0.27212705855949404,122937
,,431,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T15:00:00Z,120,122937
,,432,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T16:00:00Z,0.27321333086040495,122937
,,432,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T16:00:00Z,120,122937
,,433,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T17:00:00Z,0.2737430879276148,122937
,,433,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T17:00:00Z,120,122937
,,434,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T18:00:00Z,0.27374472605300904,122937
,,434,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T18:00:00Z,120,122937
,,435,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T19:00:00Z,0.27229429795837823,122937
,,435,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T19:00:00Z,120,122937
,,436,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T20:00:00Z,0.27220783719292957,122937
,,436,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T20:00:00Z,120,122937
,,437,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T21:00:00Z,0.2709850377547073,122937
,,437,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T21:00:00Z,120,122937
,,438,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T22:00:00Z,0.2730509944406891,122937
,,438,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T22:00:00Z,120,122937
,,439,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T23:00:00Z,0.27087889823067135,122937
,,439,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-21T23:00:00Z,120,122937
,,440,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T00:00:00Z,0.3209743175507397,122937
,,440,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T00:00:00Z,120,122937
,,441,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T01:00:00Z,0.4224428845200856,122937
,,441,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T01:00:00Z,120,122937
,,442,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T02:00:00Z,0.4326657704999457,122937
,,442,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T02:00:00Z,120,122937
,,443,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T03:00:00Z,0.42352470034044054,122937
,,443,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T03:00:00Z,120,122937
,,444,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T04:00:00Z,0.3142833699055354,122937
,,444,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T04:00:00Z,120,122937
,,445,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T05:00:00Z,0.43263086040212,122937
,,445,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T05:00:00Z,120,122937
,,446,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T06:00:00Z,0.4394329362855529,122937
,,446,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T06:00:00Z,120,122937
,,447,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T07:00:00Z,0.46485688229500244,122937
,,447,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T07:00:00Z,119,122937
,,448,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T08:00:00Z,0.3777267261828867,122937
,,448,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T08:00:00Z,120,122937
,,449,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T09:00:00Z,0.40420423279837714,122937
,,449,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T09:00:00Z,120,122937
,,450,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T10:00:00Z,0.2818844187577396,122937
,,450,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T10:00:00Z,120,122937
,,451,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T11:00:00Z,0.270446592666342,122937
,,451,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T11:00:00Z,120,122937
,,452,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T12:00:00Z,0.2692169804278861,122937
,,452,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T12:00:00Z,120,122937
,,453,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T13:00:00Z,0.27074810396201665,122937
,,453,samples,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T13:00:00Z,120,122937
,,454,energy,2022-04-03T16:00:00Z,2022-05-03T15:59:59Z,2022-04-22T14:00:00Z,0.2681921372496118,122937
